# Avida tasks data
# Thu Feb  8 22:29:14 2024
# First column gives the current update, next columns give the number
# of Parasites that have the particular task
#  1: Update
#  2: Not
#  3: Nand
#  4: And
#  5: OrNot
#  6: Or
#  7: AndNot
#  8: Nor
#  9: Xor
# 10: Equals

0 0 1 0 0 0 0 0 0 0 
100 1461 1685 1020 1176 0 333 0 0 0 
200 2525 2456 1499 1691 0 444 0 0 0 
300 2944 2774 1666 1873 0 495 0 0 0 
400 2269 1846 1111 1288 0 317 0 0 0 
500 2074 1624 998 1122 0 281 0 0 0 
600 1894 1444 895 998 0 244 0 0 0 
700 1828 1352 843 902 0 221 0 0 0 
800 1721 1242 785 824 0 174 0 0 0 
900 1799 1229 776 843 0 169 0 0 0 
1000 1839 1213 764 789 0 157 0 0 0 
1100 1834 1198 738 810 0 177 0 0 0 
1200 1877 1213 745 816 0 168 0 0 0 
1300 1906 1167 683 801 0 163 0 0 0 
1400 1927 1150 665 801 0 159 0 0 0 
1500 1907 1086 610 762 0 137 0 0 0 
1600 1880 1041 586 712 0 144 0 0 0 
1700 1873 1025 612 712 0 134 0 0 0 
1800 1850 960 581 675 0 136 0 0 0 
1900 1842 936 566 670 0 124 0 0 0 
2000 1893 954 546 666 0 150 0 0 0 
2100 1926 999 551 682 0 161 0 0 0 
2200 1897 951 505 659 0 164 0 0 0 
2300 1922 898 458 654 2 178 0 0 0 
2400 1946 841 449 636 0 181 0 0 0 
2500 1949 825 428 634 0 189 0 0 0 
2600 1923 752 417 600 0 175 0 0 0 
2700 1947 675 403 529 0 160 0 0 0 
2800 1859 629 410 468 0 159 0 0 0 
2900 1810 617 378 429 0 144 0 0 0 
3000 1828 610 363 421 0 119 0 0 0 
3100 1843 628 380 412 1 96 0 0 0 
3200 1840 659 338 364 0 73 0 0 0 
3300 1904 766 373 342 0 61 0 0 0 
3400 1889 863 321 298 0 44 2 0 0 
3500 1886 1045 325 327 0 52 1 0 0 
3600 1875 1222 310 303 0 53 5 0 0 
3700 2012 1502 315 303 0 70 6 0 0 
3800 2004 1649 282 310 0 91 9 0 0 
3900 1998 1775 291 319 0 94 11 0 0 
4000 1947 1832 266 297 0 92 4 0 0 
4100 1943 1898 243 337 0 111 4 0 0 
4200 1908 1930 224 336 0 109 3 0 0 
4300 1850 1909 201 347 0 110 4 0 0 
4400 1795 1859 163 363 0 114 7 0 0 
4500 1785 1874 131 366 0 117 10 0 0 
4600 1782 1879 127 419 0 130 6 0 0 
4700 1739 1825 135 491 0 171 4 0 0 
4800 1689 1810 132 628 0 198 1 0 0 
4900 1742 1892 159 918 0 286 1 0 0 
5000 1919 2089 185 1370 0 412 0 0 0 
