# Thu Feb  8 22:29:14 2024
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 2 0.0036823 2 0 0.000277778 
100 22 2.89835 48 0.78694 1.57639 
200 24 3.47761 51 1.19067 2.39306 
300 23 3.4825 51 1.34324 2.70889 
400 20 3.34191 44 1.33548 2.71718 
500 21 3.42191 47 1.25393 2.57559 
600 24 3.47335 51 1.21148 2.49658 
700 23 3.44227 53 1.14852 2.40131 
800 23 3.43953 48 1.07425 2.26756 
900 21 3.4038 46 1.06055 2.24942 
1000 20 3.36605 49 1.0367 2.22212 
1100 20 3.40579 44 1.02021 2.20845 
1200 20 3.37181 47 1.00538 2.19245 
1300 22 3.36746 49 0.955386 2.12135 
1400 22 3.36122 46 0.947619 2.11611 
1500 21 3.30516 42 0.89142 2.03251 
1600 20 3.29589 45 0.869975 2.00875 
1700 21 3.2723 47 0.872379 2.0083 
1800 21 3.29193 44 0.820381 1.91348 
1900 20 3.27721 41 0.80345 1.89469 
2000 20 3.27648 43 0.795308 1.88491 
2100 23 3.27954 48 0.820799 1.93071 
2200 23 3.25435 48 0.775422 1.85518 
2300 25 3.25524 53 0.754029 1.839 
2400 24 3.18244 48 0.725294 1.80615 
2500 22 3.16405 45 0.720902 1.80412 
2600 23 3.11975 52 0.691296 1.75773 
2700 21 2.98167 45 0.635049 1.67448 
2800 22 2.98006 43 0.609835 1.62368 
2900 23 2.95877 47 0.582738 1.57629 
3000 22 2.91243 45 0.556487 1.53468 
3100 23 2.86115 42 0.55017 1.51283 
3200 22 2.77543 42 0.511767 1.44166 
3300 19 2.77537 38 0.54022 1.47454 
3400 20 2.71046 38 0.531656 1.4436 
3500 19 2.78651 41 0.597173 1.50871 
3600 19 2.78093 41 0.632051 1.54426 
3700 18 2.72388 43 0.726251 1.70572 
3800 21 2.71314 46 0.765901 1.76125 
3900 20 2.6919 47 0.81316 1.82811 
4000 20 2.58567 46 0.824187 1.82259 
4100 19 2.51401 43 0.87978 1.89632 
4200 18 2.45273 48 0.895146 1.91915 
4300 20 2.4412 41 0.89813 1.9056 
4400 18 2.45556 41 0.878036 1.86838 
4500 20 2.40971 41 0.87171 1.84692 
4600 19 2.42071 44 0.86492 1.82556 
4700 22 2.56967 46 0.863722 1.81497 
4800 20 2.65544 41 0.846383 1.77045 
4900 20 2.80262 41 0.913588 1.88036 
5000 20 2.9665 42 1.07918 2.19025 
