# Thu Feb  8 22:29:14 2024
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 2 0.808182 2 0 0.248056 
200 2 0.927452 4 0 0.657222 
300 2 0.88466 4 0 0.697222 
400 1 0 3 0 1 
500 1 0 2 0 1 
600 1 0 1 0 1 
700 1 0 1 0 1 
800 1 0 1 0 1 
900 1 0 1 0 1 
1000 2 0.0196113 2 0 1 
1100 2 0.0236581 2 0 1 
1200 2 0.0232509 2 0 1 
1300 2 0.0147996 2 0 1 
1400 2 0.00565257 2 0 1 
1500 2 0.0148576 2 0 1 
1600 2 0.0151126 2 0 1 
1700 2 0.0151308 2 0 1 
1800 2 0.0149691 2 0 1 
1900 2 0.0233788 2 0 1 
2000 2 0.0268174 2 0 1 
2100 2 0.0378073 2 0 1 
2200 2 0.0303803 2 0 1 
2300 2 0.0481962 2 0 1 
2400 2 0.0579066 2 0 1 
2500 2 0.0581875 2 0 1 
2600 2 0.0867613 2 0 1 
2700 2 0.137984 2 0 1 
2800 3 0.216094 3 0.000921234 1.00092 
2900 3 0.266579 3 0.00139991 1.0014 
3000 3 0.333926 3 0.00137804 1.00138 
3100 3 0.448021 3 0.00270149 1.0027 
3200 3 0.564666 3 0.00220167 1.0022 
3300 3 0.687387 3 0.00256739 1.00257 
3400 3 0.803489 3 0.00295733 1.00296 
3500 3 0.895465 3 0.00290456 1.0029 
3600 3 0.966677 3 0.00327869 1.00328 
3700 3 1.00649 3 0.00364816 1.00365 
3800 3 1.02097 3 0.00324281 1.00324 
3900 3 1.01167 3 0.001222 1.00122 
4000 3 1.01236 3 0.00123203 1.00123 
4100 4 1.03427 4 0.00125418 1.00125 
4200 4 1.0605 4 0.000425532 1.00043 
4300 4 1.0869 4 0.000431034 1.00043 
4400 3 1.18313 3 0 1 
4500 3 1.24762 3 0 1 
4600 3 1.37815 3 0 1 
4700 3 1.49569 3 0 1 
4800 3 1.56368 3 0 1 
4900 3 1.58147 3 0 1 
5000 3 1.5535 3 0 1 
