# Avida Host Tasks data
# Thu Feb  8 22:42:31 2024
# First column gives the current update, next columns give the number
# of Hosts that have the particular task
#  1: Update
#  2: Not
#  3: Nand
#  4: And
#  5: OrNot
#  6: Or
#  7: AndNot
#  8: Nor
#  9: Xor
# 10: Equals

0 0 0 0 0 0 0 0 0 0 
100 918 0 0 0 0 0 0 0 0 
200 2368 0 0 0 0 0 0 0 0 
300 2473 0 0 0 0 0 0 0 0 
400 2406 0 0 0 0 0 0 0 0 
500 2200 0 0 0 0 0 0 0 0 
600 2093 0 0 0 0 0 0 0 0 
700 2065 0 0 0 0 0 0 0 0 
800 2007 0 0 0 0 0 0 0 0 
900 2000 0 0 0 0 0 0 0 0 
1000 2058 0 0 0 0 0 0 0 0 
1100 2142 0 0 0 0 0 0 0 0 
1200 2185 0 0 0 0 0 0 0 0 
1300 2206 2 0 0 0 0 0 0 0 
1400 2228 1 0 0 0 0 0 0 0 
1500 2196 1 0 0 0 0 0 0 0 
1600 2177 0 0 0 0 0 0 0 0 
1700 2207 3 0 0 0 0 0 0 0 
1800 2171 3 0 0 0 0 0 0 0 
1900 2168 4 0 0 0 0 0 0 0 
2000 2170 2 0 0 0 0 0 0 0 
2100 2191 1 0 0 0 0 0 0 0 
2200 2173 1 0 0 0 0 0 0 0 
2300 2157 0 0 0 0 0 0 0 0 
2400 2156 0 0 2 0 0 0 0 0 
2500 2124 2 0 4 0 0 0 0 0 
2600 2118 4 0 10 0 0 0 0 0 
2700 2167 3 0 12 0 0 0 0 0 
2800 2147 3 0 18 0 0 0 0 0 
2900 2133 4 0 41 0 0 0 0 0 
3000 2101 7 0 61 0 0 0 0 0 
3100 2018 7 0 112 0 0 0 0 0 
3200 1985 12 0 174 0 2 0 0 0 
3300 1936 19 0 339 0 3 0 0 0 
3400 1799 27 0 589 0 3 0 0 0 
3500 1671 38 0 848 0 2 0 0 0 
3600 1519 38 0 1120 0 3 0 0 0 
3700 1366 25 0 1316 0 3 0 0 0 
3800 1243 29 0 1428 0 3 0 0 0 
3900 1169 34 0 1471 0 3 0 0 0 
4000 1081 41 0 1458 0 4 0 0 0 
4100 983 45 0 1422 0 5 0 0 0 
4200 930 56 0 1358 0 6 0 0 0 
4300 856 64 0 1337 0 4 0 0 0 
4400 847 76 0 1311 0 4 0 0 0 
4500 851 88 0 1295 0 3 0 0 0 
4600 833 82 0 1310 0 4 0 0 0 
4700 824 98 0 1301 0 5 0 0 0 
4800 828 99 0 1323 0 5 0 0 0 
4900 818 109 0 1307 0 5 0 0 0 
5000 808 117 0 1286 0 5 0 0 0 
