# Thu Feb  8 22:42:31 2024
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 20 2.52655 44 0.738795 1.49917 
200 19 2.94078 46 1.10717 2.26167 
300 19 2.91989 48 1.2046 2.45972 
400 20 2.90796 45 1.1919 2.46384 
500 19 3.03948 39 1.08517 2.27091 
600 21 3.04626 43 1.07506 2.27234 
700 22 3.03637 43 1.05533 2.23487 
800 21 3.05908 43 0.980837 2.09118 
900 19 3.04057 42 0.948286 2.048 
1000 21 2.95106 47 0.911163 2.00097 
1100 20 2.90626 47 0.884873 1.96639 
1200 19 2.80937 47 0.883034 1.96751 
1300 21 2.78327 50 0.878953 1.96105 
1400 18 2.71652 47 0.852858 1.93899 
1500 19 2.70499 51 0.811257 1.8498 
1600 20 2.67346 49 0.783445 1.81672 
1700 22 2.67598 48 0.762755 1.77466 
1800 18 2.54597 45 0.744424 1.77001 
1900 19 2.51662 41 0.741836 1.75506 
2000 20 2.58567 45 0.704453 1.69613 
2100 20 2.54147 43 0.668257 1.64142 
2200 18 2.47207 44 0.667736 1.65869 
2300 17 2.46817 44 0.666616 1.65739 
2400 19 2.46916 46 0.638209 1.60936 
2500 19 2.40924 48 0.604562 1.56573 
2600 19 2.30446 47 0.582954 1.53096 
2700 19 2.29548 50 0.576668 1.53437 
2800 16 2.20859 37 0.572211 1.53229 
2900 16 2.231 36 0.557671 1.51194 
3000 18 2.29537 40 0.540547 1.47994 
3100 18 2.38727 39 0.52061 1.4394 
3200 17 2.39168 37 0.48881 1.36079 
3300 19 2.47354 40 0.482112 1.31781 
3400 17 2.60747 46 0.526289 1.366 
3500 17 2.67754 49 0.580278 1.42868 
3600 18 2.69874 49 0.696238 1.62612 
3700 18 2.69696 50 0.884641 1.95901 
3800 17 2.65223 51 0.964861 2.08333 
3900 18 2.49646 54 1.06304 2.24636 
4000 21 2.40997 51 1.1047 2.30802 
4100 20 2.3086 52 1.12279 2.32328 
4200 14 2.25174 46 1.12644 2.32538 
4300 12 2.2695 44 1.11142 2.29279 
4400 12 2.28356 43 1.10966 2.29401 
4500 13 2.30356 44 1.10086 2.26353 
4600 14 2.24784 40 1.11197 2.28321 
4700 14 2.288 45 1.11664 2.29412 
4800 15 2.32493 50 1.11932 2.30302 
4900 14 2.30811 51 1.11719 2.29357 
5000 15 2.32293 50 1.10749 2.27572 
