# Avida tasks data
# Thu Feb 22 17:00:40 2024
# First column gives the current update, next columns give the number
# of Parasites that have the particular task
#  1: Update
#  2: Not
#  3: Nand
#  4: And
#  5: OrNot
#  6: Or
#  7: AndNot
#  8: Nor
#  9: Xor
# 10: Equals

0 0 0 0 0 0 0 0 0 0 
100 0 0 0 0 0 0 0 0 0 
200 0 0 0 0 0 0 0 0 0 
300 0 0 0 0 0 0 0 0 0 
400 0 0 0 0 0 0 0 0 0 
500 0 0 0 0 0 0 0 0 0 
600 14 0 0 0 0 0 0 0 0 
700 8 0 0 0 0 0 0 0 0 
800 12 0 0 0 0 0 0 0 0 
900 24 0 0 0 0 0 0 0 0 
1000 101 0 0 0 0 0 0 0 0 
1100 183 0 0 0 0 0 0 0 0 
1200 340 0 0 0 0 0 0 0 0 
1300 826 0 0 0 0 0 0 0 0 
1400 1453 3 0 0 0 0 0 0 0 
1500 2336 4 0 0 0 0 0 0 0 
1600 2558 3 0 1 0 0 0 0 0 
1700 2711 8 0 0 0 0 0 0 0 
1800 2526 9 0 0 0 0 0 0 0 
1900 2306 4 1 0 0 0 0 0 0 
2000 2097 5 2 0 0 0 0 0 0 
2100 1800 8 2 0 0 0 0 0 0 
2200 1407 11 1 0 0 0 0 0 0 
2300 1074 8 0 0 0 0 0 0 0 
2400 598 20 0 0 0 0 0 0 0 
2500 439 48 0 0 0 0 0 0 0 
