# Avida Average Data
# Wed Feb 21 15:48:51 2024
#  1: Update
#  2: Merit
#  3: Gestation Time
#  4: Fitness
#  5: Repro Rate?
#  6: (deprecated) Size
#  7: Copied Size
#  8: Executed Size
#  9: (deprecated) Abundance
# 10: Proportion of organisms that gave birth in this update
# 11: Proportion of Breed True Organisms
# 12: (deprecated) Genotype Depth
# 13: Generation
# 14: Neutral Metric
# 15: Lineage Label
# 16: True Replication Rate (based on births/update, time-averaged)

0 320 0 0 0 0 320 320 0 1 1 0 0 0 0 0 
100 318.691 494.987 0.0436497 0 0 320 318.691 0 0 0 0 0.261898 -0.00406551 0 0 
200 315.756 2521.36 0.122695 0 0 320 315.756 0 0 0 0 1.65499 0.0128345 0 0 
300 315.389 2640.48 0.136076 0 0 319.999 315.389 0 0 0 0 2.42174 0.0512464 0 0 
400 315.097 2398.91 0.149443 0 0 319.998 315.097 0 0 0 0 4.14314 -0.0399463 0 0 
500 315 2239.23 0.15453 0 0 319.994 315 0 0.0427972 0.0338462 0 5.66462 0.0705051 0 0.0887717 
600 314.982 2228.9 0.154488 0 0 319.997 314.982 0 0 0 0 6.86294 0.146472 0 0.0820777 
700 314.933 2170.86 0.155969 0 0 319.993 314.933 0 0.0167411 0.0133929 0 8.61244 0.0560529 0 0.0868881 
800 314.876 2108 0.158411 0 0 319.993 314.876 0 0.00139548 0.00139548 0 9.63745 0.104593 0 0.0906054 
900 314.828 2061.09 0.160036 0 0 319.992 314.828 0 0.000278707 0.000278707 0 11.4969 0.131655 0 0.0951335 
1000 314.783 2010.71 0.16184 0 0 319.994 314.783 0 0.0406572 0.031746 0 13.051 0.199828 0 0.0959408 
1100 314.695 2004.63 0.162202 0 0 319.994 314.695 0 0 0 0 14.4077 0.154306 0 0.0999205 
1200 314.682 1971.73 0.163172 0 0 319.985 314.682 0 0.0178124 0.0147509 0 16.211 0.088423 0 0.100487 
1300 314.628 1960.09 0.163736 0 0 319.991 314.628 0 0.00139237 0.00139237 0 17.4135 -0.0777547 0 0.104049 
1400 314.574 1938.14 0.164669 0 0 319.982 314.574 0 0.0038943 0.00333797 0 19.4175 -0.200307 0 0.105517 
1500 314.532 1914.75 0.165508 0 0 319.985 314.532 0 0.0328234 0.0233658 0 20.9627 -0.201304 0 0.10565 
1600 314.442 1910.75 0.165649 0 0 319.976 314.442 0 0.00111266 0.00111266 0 22.4409 -0.274045 0 0.107886 
1700 314.45 1893.7 0.166371 0 0 319.968 314.45 0 0.0214186 0.0166898 0 24.2954 -0.451287 0 0.107715 
1800 314.311 1894.68 0.166259 0 0 319.967 314.311 0 0.00166806 0.000834028 0 25.4951 -0.393123 0 0.109479 
1900 314.373 1890.77 0.166475 0 0 319.969 314.373 0 0.00862069 0.00750834 0 27.3793 -0.331395 0 0.109662 
2000 314.28 1891.78 0.166386 0 0 319.976 314.28 0 0.0211287 0.0166806 0 28.7745 -0.371799 0 0.110039 
2100 314.218 1892.65 0.166341 0 0 319.956 314.218 0 0 0 0 30.4435 -0.612079 0 0.111426 
2200 314.199 1892.36 0.166356 0 0 319.954 314.199 0 0.0197551 0.0147468 0 32.1458 -0.6983 0 0.110395 
2300 314.107 1891.64 0.166348 0 0 319.955 314.107 0 0.00250627 0.00222779 0 33.4667 -0.910046 0 0.111586 
2400 314.137 1889.84 0.166454 0 0 319.953 314.137 0 0.0114238 0.00835887 0 35.3697 -0.910087 0 0.1105 
2500 314.047 1887.46 0.166523 0 0 319.962 314.047 0 0.0139121 0.0102949 0 36.7735 -0.96743 0 0.110911 
2600 314.017 1887.23 0.166528 0 0 319.957 314.017 0 0.00222655 0.00194823 0 38.5138 -0.976634 0 0.110813 
2700 314.023 1887.58 0.166523 0 0 319.965 314.023 0 0.0197387 0.0169586 0 40.2508 -0.970231 0 0.110346 
2800 313.949 1885.85 0.166568 0 0 319.963 313.949 0 0.00306151 0.00222655 0 41.6229 -1.06079 0 0.110915 
2900 313.978 1884.56 0.166651 0 0 319.946 313.978 0 0.0161605 0.0122597 0 43.4954 -0.878339 0 0.110618 
3000 313.944 1884.2 0.166665 0 0 319.927 313.944 0 0.016968 0.0130737 0 44.8757 -1.10109 0 0.110832 
3100 313.862 1883.81 0.166656 0 0 319.925 313.862 0 0.00111359 0.00111359 0 46.5704 -0.887523 0 0.110955 
3200 313.952 1882.84 0.166828 0 0 319.82 313.952 0 0.0180857 0.0141903 0 48.3097 -0.759837 0 0.110746 
3300 313.851 1883.45 0.166694 0 0 319.893 313.851 0 0.00278396 0.00250557 0 49.6548 -0.796907 0 0.111407 
3400 313.923 1883.48 0.166722 0 0 319.927 313.923 0 0.012246 0.0102978 0 51.4556 -0.823543 0 0.110798 
3500 313.822 1885.39 0.166591 0 0 319.933 313.822 0 0.0125174 0.0100139 0 52.7752 -1.01856 0 0.111481 
