# Avida tasks data
# Thu Feb  8 23:28:51 2024
# First column gives the current update, next columns give the number
# of Parasites that have the particular task
#  1: Update
#  2: Not
#  3: Nand
#  4: And
#  5: OrNot
#  6: Or
#  7: AndNot
#  8: Nor
#  9: Xor
# 10: Equals

0 0 0 0 1 0 0 0 0 0 
100 969 1055 938 1268 0 681 0 0 0 
200 2269 1920 1788 1956 0 619 0 0 0 
300 2848 2288 2140 2273 0 643 0 0 0 
400 2460 1800 1666 1626 0 271 0 0 0 
500 2296 1620 1460 1521 0 252 0 0 0 
600 2035 1383 1195 1303 0 235 0 0 0 
700 1938 1275 1111 1243 0 223 0 0 0 
800 1763 1082 937 1114 0 212 0 0 0 
900 1708 1023 871 1031 0 183 0 0 0 
1000 1734 1025 893 1012 0 162 0 0 0 
1100 1748 1025 886 948 0 142 0 0 0 
1200 1765 996 829 948 0 142 0 0 0 
1300 1794 958 787 947 0 122 0 0 0 
1400 1791 908 733 912 0 124 0 0 0 
1500 1770 863 684 884 0 115 0 0 0 
1600 1755 815 680 845 0 123 0 0 0 
1700 1775 784 625 868 0 117 0 0 0 
1800 1763 751 581 831 0 122 0 0 0 
1900 1722 722 560 815 0 102 0 0 0 
2000 1713 690 564 803 0 99 0 0 0 
2100 1755 740 632 774 0 102 0 0 0 
2200 1821 817 728 757 0 92 0 0 0 
2300 1875 944 885 752 0 83 0 0 0 
2400 1908 1046 1008 749 0 66 0 0 0 
2500 1932 1187 1202 693 0 37 0 0 0 
2600 1908 1262 1323 615 0 22 0 0 0 
2700 1931 1372 1422 593 0 22 0 0 0 
2800 1860 1392 1460 556 1 22 0 0 0 
2900 1554 1202 1299 431 0 30 0 0 0 
3000 1356 1063 1145 406 0 70 0 0 0 
3100 935 660 674 353 0 202 0 0 0 
3200 1296 603 412 840 0 932 0 0 0 
3300 2181 769 311 1694 1 2069 0 0 0 
3400 2258 792 294 1774 0 2214 0 0 0 
3500 2017 798 392 1546 0 1884 0 0 0 
3600 1766 908 673 1163 0 1390 0 0 0 
3700 1812 1241 1147 983 0 1027 0 0 0 
3800 1847 1442 1454 859 0 847 0 0 0 
3900 1834 1503 1501 904 0 869 0 0 0 
4000 1774 1332 1309 971 0 942 0 0 0 
4100 1752 1235 1177 1077 0 1071 0 0 0 
4200 1726 1147 1098 1163 0 1203 0 0 0 
4300 1775 1144 1071 1217 0 1302 0 0 0 
4400 1775 1135 1105 1190 0 1259 0 0 0 
4500 1682 1159 1135 1103 0 1204 0 0 0 
4600 1618 1127 1152 996 0 1095 0 0 0 
4700 1567 1081 1156 925 0 1020 0 0 0 
4800 1446 1084 1099 888 0 1002 0 0 0 
4900 1460 1103 1134 925 0 1080 0 0 0 
5000 1513 1154 1125 973 0 1121 0 0 0 
