# Thu Feb  8 23:28:51 2024
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 2 0.0036823 2 0 0.000277778 
100 22 2.5843 58 0.671529 1.36417 
200 22 3.20885 65 1.17825 2.37556 
300 22 3.2543 73 1.39819 2.83111 
400 19 2.90884 60 1.46942 2.97452 
500 20 3.00284 51 1.41501 2.8757 
600 22 3.12078 60 1.36476 2.78704 
700 23 3.20181 61 1.32516 2.71321 
800 21 3.23836 57 1.26397 2.59553 
900 19 3.2484 53 1.20203 2.48889 
1000 20 3.19277 53 1.17675 2.45473 
1100 20 3.1946 50 1.13735 2.40091 
1200 21 3.21226 60 1.09458 2.3272 
1300 21 3.22493 63 1.06036 2.28345 
1400 18 3.24933 66 1.02414 2.21627 
1500 17 3.21917 64 0.982139 2.14194 
1600 17 3.18197 58 0.933061 2.06058 
1700 17 3.16466 61 0.92071 2.05167 
1800 17 3.16441 55 0.893329 2.00297 
1900 17 3.13691 50 0.848923 1.92206 
2000 18 3.11043 51 0.826885 1.88456 
2100 21 3.14282 57 0.822377 1.88023 
2200 21 3.12362 52 0.842479 1.9194 
2300 20 3.17055 54 0.895614 2.00132 
2400 18 3.10526 50 0.957819 2.08876 
2500 18 3.0231 51 1.02004 2.19132 
2600 17 2.90106 49 1.02509 2.17373 
2700 17 2.83398 53 1.05793 2.22222 
2800 19 2.78208 63 1.03462 2.13347 
2900 18 2.54614 61 0.839623 1.71515 
3000 20 2.39716 62 0.712778 1.45115 
3100 19 1.86475 46 0.451189 0.909501 
3200 20 2.35837 50 0.630971 1.26841 
3300 23 2.97166 65 1.05104 2.11088 
3400 23 3.00091 68 1.09291 2.2018 
3500 22 3.02312 71 0.986192 1.98713 
3600 22 3.10675 77 0.910634 1.85302 
3700 23 3.24977 66 0.967495 1.97205 
3800 23 3.26642 68 1.00174 2.04535 
3900 24 3.35496 73 1.02547 2.09607 
4000 24 3.39513 72 0.989475 2.02431 
4100 25 3.38457 75 0.98728 2.02308 
4200 25 3.43449 76 1.00271 2.05015 
4300 24 3.44297 71 1.02873 2.09968 
4400 24 3.50026 70 1.02363 2.1076 
4500 24 3.48062 70 1.00498 2.06678 
4600 24 3.4713 67 0.961421 1.98081 
4700 23 3.39764 67 0.921506 1.90997 
4800 23 3.38879 66 0.881105 1.83051 
4900 24 3.40562 72 0.899169 1.87442 
5000 24 3.45817 74 0.918456 1.9129 
