# Avida Average Data
# Thu Feb  8 23:28:51 2024
#  1: Update
#  2: Merit
#  3: Gestation Time
#  4: Fitness
#  5: Repro Rate?
#  6: (deprecated) Size
#  7: Copied Size
#  8: Executed Size
#  9: (deprecated) Abundance
# 10: Proportion of organisms that gave birth in this update
# 11: Proportion of Breed True Organisms
# 12: (deprecated) Genotype Depth
# 13: Generation
# 14: Neutral Metric
# 15: Lineage Label
# 16: True Replication Rate (based on births/update, time-averaged)

0 320 0 0 0 0 320 320 0 1 1 0 0 0 0 0 
100 318.776 462.525 0.040787 0 0 320 318.776 0 0 0 0 0.244722 0.0127963 0 0 
200 316.86 1923.57 0.0872178 0 0 320.001 316.86 0 0 0 0 1.045 0.0388674 0 0 
300 316.58 2203.87 0.0862127 0 0 320.001 316.58 0 0.00138889 0.00111111 0 1.33278 0.0199446 0 0 
400 315.122 4136.62 0.0989478 0 0 320.002 315.122 0 0.00380228 0.0026616 0 2.28061 0.0742117 0 0 
500 314.978 5091.03 0.0866302 0 0 320.002 314.978 0 0.00241352 0.00241352 0 2.80652 0.118321 0 0.0452997 
600 314.965 5481.8 0.0816856 0 0 320.001 314.965 0 0.000906208 0.000906208 0 3.3797 0.136717 0 0.0258529 
700 314.954 5319.05 0.0866825 0 0 319.998 314.954 0 0.00562324 0.00468604 0 3.96298 0.10263 0 0.0220921 
800 314.917 4942.14 0.0950198 0 0 319.992 314.917 0 0.00152439 0.00152439 0 4.67175 -0.00293226 0 0.0247374 
900 314.909 4771.73 0.0979688 0 0 319.995 314.909 0 0.00103359 0.00103359 0 5.3385 0.0129267 0 0.0260269 
1000 314.889 4518.49 0.1029 0 0 319.998 314.889 0 0.00254323 0.00203459 0 6.07833 0.0209759 0 0.0271907 
1100 314.876 4383.46 0.104672 0 0 319.988 314.876 0 0.000505561 0.000505561 0 6.80131 -0.115709 0 0.0285341 
1200 314.864 4261.72 0.10646 0 0 319.995 314.864 0 0.00348086 0.00198906 0 7.51069 -0.131619 0 0.0292852 
1300 314.844 4394.19 0.104041 0 0 319.991 314.844 0 0.00049554 0.00049554 0 8.20218 -0.202276 0 0.0296562 
1400 314.819 4431.13 0.103138 0 0 319.988 314.819 0 0.00496032 0.00347222 0 8.83978 -0.300371 0 0.0294969 
1500 314.81 4569.06 0.101303 0 0 319.982 314.81 0 0.00347395 0.00297767 0 9.54392 -0.288834 0 0.0294054 
1600 314.821 4405.01 0.105342 0 0 319.978 314.821 0 0.00146556 0.00048852 0 10.2394 -0.362801 0 0.029715 
1700 314.799 4335.39 0.106039 0 0 319.976 314.799 0 0.00344488 0.00295276 0 10.9316 -0.452862 0 0.029688 
