# Avida tasks data
# Thu Feb 22 14:08:38 2024
# First column gives the current update, next columns give the number
# of Parasites that have the particular task
#  1: Update
#  2: Not
#  3: Nand
#  4: And
#  5: OrNot
#  6: Or
#  7: AndNot
#  8: Nor
#  9: Xor
# 10: Equals

0 0 0 0 0 0 0 0 0 0 
100 256 532 495 484 0 163 0 0 0 
200 708 405 338 527 1 335 0 0 0 
300 2264 726 493 1220 7 921 8 0 0 
400 2890 652 389 1327 8 1082 10 0 0 
500 2964 683 405 1261 13 1034 13 0 0 
600 2707 587 357 1073 7 895 6 0 0 
700 2444 519 317 931 3 767 2 0 0 
800 2271 495 297 833 2 693 2 0 0 
900 2136 465 255 753 1 596 1 0 0 
1000 2061 444 231 746 0 571 0 0 0 
1100 2070 399 222 686 0 508 0 0 0 
1200 2058 367 212 688 0 482 0 0 0 
1300 1989 321 166 635 3 448 3 0 0 
1400 1986 302 130 651 3 439 3 0 0 
1500 2024 284 122 664 3 455 3 0 0 
1600 1985 268 113 639 0 394 1 0 0 
1700 1948 264 115 608 0 370 0 0 0 
1800 1935 277 91 594 0 362 0 0 0 
1900 1964 345 101 587 0 333 0 0 0 
2000 1786 439 117 530 0 247 0 0 0 
2100 1817 786 178 550 1 185 0 0 0 
2200 1905 1240 243 540 1 118 1 0 0 
2300 2226 1842 342 662 1 76 0 0 0 
2400 2364 2104 354 730 1 69 0 0 0 
2500 2423 2278 412 769 1 63 0 0 0 
2600 2323 2250 418 761 2 60 0 0 0 
2700 2237 2192 401 774 4 44 0 0 0 
2800 2220 2171 388 787 2 40 0 0 0 
2900 2112 2073 380 774 1 38 0 0 0 
3000 2063 2030 370 806 0 41 0 0 0 
3100 2075 2051 361 850 1 42 0 0 0 
3200 2029 2005 347 920 1 34 0 0 0 
3300 1935 1963 303 963 2 37 0 0 0 
3400 1912 1943 268 1051 4 42 0 0 0 
3500 1913 1905 257 1125 13 43 0 0 0 
3600 1934 1891 234 1308 11 51 0 0 0 
3700 1945 1884 193 1465 9 55 0 0 0 
3800 1895 1834 180 1507 13 50 0 0 0 
3900 1827 1757 209 1500 19 47 0 0 0 
4000 1520 1514 225 1289 10 36 0 0 0 
4100 1325 1429 369 1077 6 22 0 0 0 
4200 1210 1445 663 783 6 17 0 0 0 
4300 1294 1724 1181 586 2 10 0 0 0 
4400 1487 2040 1627 513 3 12 0 0 0 
4500 1430 2050 1718 509 5 13 0 0 0 
4600 1235 1778 1491 554 0 11 0 0 0 
4700 936 1402 1167 645 0 22 0 0 0 
4800 679 1100 914 717 0 44 0 0 0 
4900 479 768 656 724 0 85 0 0 0 
5000 448 572 505 766 0 197 0 0 0 
