# Avida Average Data
# Thu Feb 22 17:06:20 2024
#  1: Update
#  2: Merit
#  3: Gestation Time
#  4: Fitness
#  5: Repro Rate?
#  6: (deprecated) Size
#  7: Copied Size
#  8: Executed Size
#  9: (deprecated) Abundance
# 10: Proportion of organisms that gave birth in this update
# 11: Proportion of Breed True Organisms
# 12: (deprecated) Genotype Depth
# 13: Generation
# 14: Neutral Metric
# 15: Lineage Label
# 16: True Replication Rate (based on births/update, time-averaged)

0 320 0 0 0 0 320 320 0 1 1 0 0 0 0 0 
100 318.689 495.605 0.0437041 0 0 320 318.689 0 0 0 0 0.262225 0.00102967 0 0 
200 315.845 2518.72 0.118192 0 0 320.001 315.845 0 0.00112676 0.00056338 0 1.55296 0.00922299 0 0 
300 315.492 2617.74 0.12955 0 0 320.001 315.492 0 0.000841043 0.000560695 0 2.21727 0.0678693 0 0 
400 315.107 2830.17 0.136608 0 0 320.004 315.107 0 0.00404741 0.00318011 0 3.31252 0.0535266 0 0 
500 315.013 3236.26 0.126531 0 0 320.005 315.013 0 0.00383934 0.003544 0 3.91347 -0.0233503 0 0.0651977 
600 314.931 3818.72 0.114026 0 0 320.004 314.931 0 0.0037843 0.00315358 0 4.614 -0.0406284 0 0.0471817 
700 314.875 4275.8 0.106414 0 0 320.002 314.875 0 0.00338983 0.00271186 0 5.31254 -0.0157824 0 0.0369677 
800 314.846 4315.41 0.10644 0 0 320.004 314.846 0 0.00284698 0.0024911 0 6.04413 0.0472224 0 0.0353486 
900 314.793 4074.21 0.112223 0 0 320.006 314.793 0 0.00551471 0.00404412 0 6.89632 0.0655261 0 0.0314714 
1000 314.737 3970.67 0.115227 0 0 320.013 314.737 0 0.00568828 0.00379219 0 7.8559 0.0670596 0 0.0328924 
1100 314.549 3576.77 0.124078 0 0 320.017 314.549 0 0.00259644 0.00148368 0 9.41209 0.150402 0 0.0361428 
1200 314.435 3324.46 0.129981 0 0 320.015 314.435 0 0.00433526 0.00325145 0 10.7153 0.245118 0 0.0388494 
1300 314.004 2872.76 0.141362 0 0 320.017 314.004 0 0.00532623 0.00466045 0 13.6245 0.644835 0 0.0464369 
1400 313.711 2547.94 0.149517 0 0 320.015 313.711 0 0.0225705 0.0172414 0 16.084 0.969236 0 0.0533994 
1500 313.437 2194.83 0.158054 0 0 320.018 313.437 0 0.00208768 0.00119296 0 18.6311 1.13395 0 0.0649056 
1600 313.212 2030.55 0.162054 0 0 319.983 313.212 0 0.0131692 0.01002 0 21.4729 1.51721 0 0.0777632 
1700 313.228 1999.14 0.162463 0 0 319.939 313.228 0 0.0017002 0.0017002 0 22.3607 1.42285 0 0.0843083 
1800 313.04 1978.86 0.16245 0 0 319.997 313.04 0 0.00365271 0.0025288 0 24.8013 1.36926 0 0.0933375 
1900 313.139 1995.09 0.162043 0 0 319.965 313.139 0 0.0137216 0.0114814 0 25.5662 1.23403 0 0.0950713 
2000 313.27 2077.29 0.159193 0 0 320.01 313.27 0 0.0022409 0.00112045 0 26.23 1.00457 0 0.0931354 
2100 313.425 2217.16 0.155736 0 0 320.024 313.425 0 0.00841751 0.00673401 0 26.5564 0.511792 0 0.0857858 
2200 313.71 2233.37 0.156368 0 0 320.04 313.71 0 0.00701656 0.00505192 0 26.572 0.12017 0 0.0859551 
2300 313.864 2143.27 0.15906 0 0 320.038 313.864 0 0.00906259 0.00708015 0 27.5486 -0.0499767 0 0.080057 
2400 313.884 2126.8 0.15903 0 0 320.037 313.884 0 0.0110169 0.00875706 0 28.6398 0.0127347 0 0.0812232 
2500 313.785 2126.38 0.158523 0 0 320.056 313.785 0 0.0039604 0.00339463 0 30.2758 0.0668763 0 0.080241 
