# Avida Average Data
# Thu Feb  8 23:07:53 2024
#  1: Update
#  2: Merit
#  3: Gestation Time
#  4: Fitness
#  5: Repro Rate?
#  6: (deprecated) Size
#  7: Copied Size
#  8: Executed Size
#  9: (deprecated) Abundance
# 10: Proportion of organisms that gave birth in this update
# 11: Proportion of Breed True Organisms
# 12: (deprecated) Genotype Depth
# 13: Generation
# 14: Neutral Metric
# 15: Lineage Label
# 16: True Replication Rate (based on births/update, time-averaged)

0 320 0 0 0 0 320 320 0 1 1 0 0 0 0 0 
100 318.7 491.4 0.0433333 0 0 320 318.7 0 0 0 0 0.26 -0.00101646 0 0 
200 316.351 2762.9 0.0921762 0 0 320 316.351 0 0.000277778 0.000277778 0 1.09972 -0.0175257 0 0 
300 315.999 3294.02 0.0922272 0 0 320.001 315.999 0 0.00138889 0.00111111 0 1.36889 -0.0014019 0 0 
400 315.314 4529.1 0.0883105 0 0 320 315.314 0 0.00357027 0.0032457 0 1.91951 -0.00149864 0 0 
500 315.106 5411.23 0.077888 0 0 319.997 315.106 0 0.00147059 0.000735294 0 2.42206 -0.00262943 0 0.0464135 
600 314.986 5794.56 0.0746874 0 0 319.996 314.986 0 0.00175362 0.00175362 0 3.04516 -0.0280425 0 0.0266341 
700 314.973 5393.59 0.0861448 0 0 319.997 314.973 0 0.00234632 0.00234632 0 3.83388 0.0347457 0 0.0212276 
800 314.964 4491.7 0.10525 0 0 319.998 314.964 0 0.00470588 0.00329412 0 5.13129 0.148673 0 0.0253657 
900 314.933 3858.65 0.11927 0 0 319.994 314.933 0 0.0027894 0.0027894 0 6.56113 0.226167 0 0.0292573 
1000 314.889 3061.67 0.138097 0 0 319.977 314.889 0 0.00278441 0.00198886 0 9.55091 0.363325 0 0.0388216 
1100 314.842 2638.72 0.148029 0 0 319.97 314.842 0 0.0102004 0.00692168 0 11.4262 0.256128 0 0.0456543 
1200 314.772 2288.09 0.155998 0 0 319.961 314.772 0 0.0019151 0.00127673 0 14.2774 0.328665 0 0.0589339 
1300 314.754 2371.38 0.151103 0 0 319.956 314.754 0 0.00888208 0.00673813 0 15.6291 0.284834 0 0.0623838 
1400 314.735 2912.02 0.133664 0 0 319.95 314.735 0 0.00182927 0.00121951 0 16.2082 0.226261 0 0.0606698 
1500 314.731 3996.7 0.108556 0 0 319.951 314.731 0 0.00252207 0.00157629 0 16.7358 0.262372 0 0.0517125 
1600 314.752 4913.11 0.091235 0 0 319.956 314.752 0 0.00237369 0.00203459 0 17.3662 0.221075 0 0.0452372 
1700 314.76 5445.22 0.0822506 0 0 319.969 314.76 0 0.00195771 0.00195771 0 18.0027 0.314555 0 0.0310498 
1800 314.754 5002.38 0.0940706 0 0 319.978 314.754 0 0.00124792 0.00124792 0 19.4097 0.559095 0 0.0268691 
1900 314.73 4255.29 0.110574 0 0 319.98 314.73 0 0.00340861 0.00340861 0 20.7414 0.851279 0 0.0282647 
2000 314.611 3137.06 0.136266 0 0 319.98 314.611 0 0.0015456 0.0015456 0 24.2233 1.54044 0 0.0367949 
2100 314.565 2565.15 0.15013 0 0 319.99 314.565 0 0.0303134 0.0231608 0 27.2956 2.02014 0 0.0467556 
2200 314.458 2209.55 0.158474 0 0 319.994 314.458 0 0.000929944 0.000929944 0 29.7932 2.32534 0 0.0603655 
2300 314.411 2024.29 0.16284 0 0 319.998 314.411 0 0.0029129 0.00203903 0 32.7006 2.8124 0 0.0750511 
2400 314.315 2120.58 0.158146 0 0 319.992 314.315 0 0.00316456 0.00287687 0 33.4568 2.68627 0 0.0790304 
2500 314.319 2472.15 0.146057 0 0 319.993 314.319 0 0.00372386 0.00171871 0 34.1011 2.48654 0 0.0759196 
2600 314.331 2917.2 0.136129 0 0 319.981 314.331 0 0.00314555 0.00171576 0 34.1227 2.10084 0 0.0703801 
2700 314.326 3014.14 0.136558 0 0 319.967 314.326 0 0.00384502 0.0029577 0 34.4445 1.66407 0 0.0636899 
2800 314.333 2764.67 0.143027 0 0 319.968 314.333 0 0.00541679 0.00391213 0 35.4051 1.49736 0 0.0544822 
2900 314.254 2654.92 0.14484 0 0 319.958 314.254 0 0.00332527 0.00211608 0 36.3537 1.3271 0 0.0534993 
3000 314.158 2705.37 0.14309 0 0 319.96 314.158 0 0.00333839 0.00333839 0 38.2225 1.34474 0 0.0544784 
3100 314.167 2743.58 0.142914 0 0 319.967 314.167 0 0.00853659 0.00609756 0 40.314 1.52631 0 0.0568473 
3200 314.052 2623.48 0.146438 0 0 319.951 314.052 0 0.00451535 0.00331126 0 42.36 1.57615 0 0.058025 
3300 313.958 2495.5 0.149155 0 0 319.903 313.958 0 0.00537313 0.00447761 0 44.0418 1.54235 0 0.0578482 
3400 313.938 2584.34 0.146245 0 0 319.887 313.938 0 0.00506857 0.00387597 0 44.8587 1.54771 0 0.0576307 
3500 313.966 2832.89 0.139911 0 0 319.93 313.966 0 0.00241182 0.00211034 0 45.5098 1.37019 0 0.0556365 
3600 313.976 3150.79 0.132321 0 0 319.933 313.976 0 0.00395859 0.00365408 0 46.0953 1.26918 0 0.0530342 
3700 313.946 3210.63 0.13115 0 0 319.931 313.946 0 0.00407013 0.00281778 0 46.6951 1.13759 0 0.0488819 
3800 313.925 3238.24 0.130979 0 0 319.933 313.925 0 0.00416266 0.00384246 0 47.3987 0.810097 0 0.0447708 
3900 313.902 3382.98 0.127148 0 0 319.926 313.902 0 0.00295761 0.00131449 0 48.2741 0.949322 0 0.042227 
4000 313.851 3558.8 0.123957 0 0 319.921 313.851 0 0.00366789 0.00233411 0 49.2578 0.99497 0 0.040957 
4100 313.848 3400.34 0.126836 0 0 319.918 313.848 0 0.00540723 0.00506928 0 50.1791 1.2095 0 0.0404124 
4200 313.78 3214.49 0.131838 0 0 319.927 313.78 0 0.00235611 0.00201952 0 51.1737 1.29869 0 0.0408843 
4300 313.815 3248.2 0.130528 0 0 319.943 313.815 0 0.00499334 0.00466045 0 52.1312 1.44755 0 0.0420367 
4400 313.806 3182.7 0.131885 0 0 319.95 313.806 0 0.00393959 0.00328299 0 52.998 1.76185 0 0.0437121 
4500 313.795 3113.48 0.133507 0 0 319.953 313.795 0 0.00587659 0.00326477 0 53.8746 1.74416 0 0.0444363 
4600 313.764 3206.53 0.131577 0 0 319.953 313.764 0 0.0032175 0.00225225 0 54.6506 1.65793 0 0.0452599 
4700 313.742 3186.53 0.131839 0 0 319.948 313.742 0 0.00356333 0.00226757 0 55.3431 1.9549 0 0.0447865 
4800 313.705 3266.84 0.129303 0 0 319.957 313.705 0 0.00131579 0.00131579 0 56.3016 1.94779 0 0.0439366 
4900 313.711 3311.38 0.12857 0 0 319.948 313.711 0 0.00330142 0.00231099 0 57.1363 2.10575 0 0.0428853 
5000 313.665 3357.16 0.128327 0 0 319.942 313.665 0 0.00528053 0.00429043 0 58.1657 2.09564 0 0.0429297 
