# Thu Feb  8 22:55:50 2024
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
100 2 0.805056 2 0 0.246111 
200 2 0.857712 4 0 0.718333 
300 2 0.823798 4 0 0.741944 
400 1 0 3 0 1 
500 1 0 3 0 1 
600 1 0 2 0 1 
700 1 0 1 0 1 
800 1 0 1 0 1 
900 1 0 1 0 1 
1000 1 0 1 0 1 
1100 1 0 1 0 1 
1200 1 0 1 0 1 
1300 1 0 1 0 1 
1400 1 0 1 0 1 
1500 1 0 1 0 1 
1600 1 0 1 0 1 
1700 1 0 1 0 1 
1800 1 0 1 0 1 
1900 1 0 1 0 1 
2000 1 0 1 0 1 
2100 1 0 1 0 1 
2200 1 0 1 0 1 
2300 1 0 1 0 1 
2400 1 0 1 0 1 
2500 1 0 1 0 1 
2600 2 0.0109819 2 0 1 
2700 2 0.00604926 2 0 1 
2800 2 0.0110281 2 0 1 
2900 2 0.0286354 2 0 1 
3000 2 0.0366172 2 0 1 
3100 2 0.0404688 2 0 1 
3200 2 0.0326943 2 0 1 
3300 2 0.0404192 2 0 1 
3400 2 0.040304 2 0 1 
3500 2 0.0723917 2 0 1 
3600 2 0.104089 2 0 1 
3700 2 0.167122 2 0 1 
3800 2 0.283108 2 0 1 
3900 2 0.374598 2 0 1 
4000 2 0.532992 2 0 1 
4100 2 0.633061 2 0 1 
4200 3 0.759652 3 0 1 
4300 3 0.856291 3 0 1 
4400 4 0.944068 4 0 1 
4500 4 1.03197 4 0 1 
4600 4 1.1866 4 0 1 
4700 4 1.32023 4 0 1 
4800 4 1.54397 4 0 1 
4900 5 1.67734 5 0 1 
5000 5 1.61797 5 0 1 
