# Avida Average Data
# Thu Feb  8 22:55:50 2024
#  1: Update
#  2: Merit
#  3: Gestation Time
#  4: Fitness
#  5: Repro Rate?
#  6: (deprecated) Size
#  7: Copied Size
#  8: Executed Size
#  9: (deprecated) Abundance
# 10: Proportion of organisms that gave birth in this update
# 11: Proportion of Breed True Organisms
# 12: (deprecated) Genotype Depth
# 13: Generation
# 14: Neutral Metric
# 15: Lineage Label
# 16: True Replication Rate (based on births/update, time-averaged)

0 320 0 0 0 0 320 320 0 1 1 0 0 0 0 0 
100 318.769 465.15 0.0410185 0 0 320 318.769 0 0 0 0 0.246111 -0.0161463 0 0 
200 316.809 2287.9 0.0828371 0 0 320 316.809 0 0.000277778 0.000277778 0 0.925556 0.00371032 0 0 
300 316.587 2518.14 0.0811406 0 0 320 316.587 0 0.00138889 0.000833333 0 1.13972 -0.00035454 0 0 
400 315.244 4483.97 0.0890954 0 0 319.997 315.244 0 0.00230947 0.00153965 0 1.96805 -0.0422605 0 0 
500 314.997 5212.71 0.0851469 0 0 319.998 314.997 0 0.00510856 0.00383142 0 2.58323 -0.0612273 0 0.0439537 
600 314.957 5182.44 0.0881276 0 0 319.994 314.957 0 0.00233536 0.00186829 0 3.19944 -0.0140324 0 0.0248413 
700 314.926 4822.78 0.0987511 0 0 319.987 314.926 0 0.001443 0.000962001 0 3.88745 0.019453 0 0.0222378 
800 314.891 4399.07 0.106079 0 0 319.982 314.891 0 0.00196367 0.00196367 0 4.61856 0.0290503 0 0.0261805 
900 314.873 4353.91 0.106514 0 0 319.977 314.873 0 0.00145843 0.00145843 0 5.36364 -0.061721 0 0.0284202 
1000 314.835 4175.66 0.110439 0 0 319.972 314.835 0 0.00191388 0.00191388 0 6.08852 -0.127197 0 0.0297717 
1100 314.827 4184.35 0.109511 0 0 319.976 314.827 0 0.0023596 0.00141576 0 6.78716 -0.128902 0 0.0309449 
1200 314.799 4247.18 0.108082 0 0 319.972 314.799 0 0 0 0 7.46419 -0.104335 0 0.0313725 
1300 314.791 4287.99 0.106997 0 0 319.976 314.791 0 0.00326797 0.00326797 0 8.13819 -0.189987 0 0.0309906 
1400 314.761 4427.15 0.10323 0 0 319.975 314.761 0 0.0023753 0.00142518 0 8.82423 -0.202542 0 0.0304615 
1500 314.746 4382.25 0.104517 0 0 319.98 314.746 0 0.00142113 0.00142113 0 9.58314 -0.227055 0 0.0301917 
1600 314.724 4435.85 0.102959 0 0 319.972 314.724 0 0.00143609 0.00143609 0 10.2259 -0.24679 0 0.029397 
1700 314.663 4392.24 0.104087 0 0 319.976 314.663 0 0.0033381 0.0033381 0 10.9566 -0.277752 0 0.0295633 
1800 314.641 4356.11 0.105303 0 0 319.979 314.641 0 0.00285987 0.00190658 0 11.6387 -0.316423 0 0.0302198 
1900 314.625 4348.73 0.10632 0 0 319.975 314.625 0 0.00237192 0.00142315 0 12.3036 -0.355672 0 0.0303371 
2000 314.586 4457.77 0.103394 0 0 319.982 314.586 0 0.00238777 0.00143266 0 12.9293 -0.42456 0 0.0299877 
2100 314.576 4349.87 0.104925 0 0 319.988 314.576 0 0.00239923 0.00143954 0 13.632 -0.46219 0 0.0302063 
2200 314.54 4359.91 0.104746 0 0 319.984 314.54 0 0.00331911 0.00284495 0 14.3343 -0.562546 0 0.0302812 
2300 314.555 4292.57 0.106501 0 0 319.976 314.555 0 0.00144509 0.00144509 0 14.9056 -0.4971 0 0.0295493 
2400 314.556 4401.12 0.104902 0 0 319.964 314.556 0 0.00242836 0.00194269 0 15.5818 -0.488651 0 0.0294585 
2500 314.54 4473.55 0.103708 0 0 319.964 314.54 0 0.000969462 0.000484731 0 16.1895 -0.529011 0 0.0297389 
2600 314.502 4437.3 0.104226 0 0 319.956 314.502 0 0.00335089 0.00239349 0 16.9038 -0.600864 0 0.0303297 
2700 314.489 4347.53 0.105338 0 0 319.951 314.489 0 0.00194363 0.00145773 0 17.603 -0.701886 0 0.0295536 
2800 314.484 4353.19 0.105699 0 0 319.945 314.484 0 0.002405 0.001924 0 18.2766 -0.71994 0 0.0300138 
2900 314.453 4368.24 0.104333 0 0 319.942 314.453 0 0.00580271 0.00386847 0 18.9884 -0.549294 0 0.0301687 
3000 314.477 4348.99 0.105633 0 0 319.931 314.477 0 0.00242131 0.00145278 0 19.6116 -0.547684 0 0.0297474 
3100 314.442 4344.88 0.104699 0 0 319.916 314.442 0 0.00145349 0.000484496 0 20.3561 -0.554653 0 0.0295624 
3200 314.457 4280.32 0.105989 0 0 319.911 314.457 0 0.00484262 0.00290557 0 21.1022 -0.289168 0 0.0298631 
3300 314.388 4300.1 0.105486 0 0 319.937 314.388 0 0.00241896 0.00193517 0 21.8312 -0.287819 0 0.0298919 
3400 314.396 4340.99 0.105542 0 0 319.963 314.396 0 0.0024108 0.0024108 0 22.5598 -0.305461 0 0.0299697 
3500 314.413 4421.76 0.103604 0 0 319.968 314.413 0 0.00194458 0.000486145 0 23.193 -0.188807 0 0.029654 
3600 314.296 4408.42 0.104064 0 0 319.965 314.296 0 0.00146199 0.000487329 0 23.8933 -0.382216 0 0.0296552 
3700 314.336 4308.46 0.106755 0 0 319.964 314.336 0 0.00145349 0.000484496 0 24.6739 -0.355929 0 0.0302742 
3800 314.293 4129.56 0.109841 0 0 319.954 314.293 0 0.00530888 0.00289575 0 25.4879 -0.35356 0 0.0306615 
3900 314.252 4123.48 0.110297 0 0 319.945 314.252 0 0.00189125 0.00141844 0 26.2591 -0.354943 0 0.0307833 
4000 314.171 4077.34 0.111654 0 0 319.947 314.171 0 0.00316742 0.00316742 0 27.1534 -0.00415888 0 0.032416 
4100 314.121 4016.72 0.112897 0 0 319.945 314.121 0 0.00134771 0.000898473 0 28.009 0.0335149 0 0.0332385 
4200 314.034 3844.44 0.116714 0 0 319.949 314.034 0 0.000861326 0.000861326 0 28.9703 0.242938 0 0.0343409 
4300 314.061 3745.33 0.119597 0 0 319.946 314.061 0 0.00330715 0.00248036 0 29.9814 0.10669 0 0.035132 
4400 314.054 3758.91 0.118581 0 0 319.952 314.054 0 0.0044953 0.00367797 0 30.9268 0.0805826 0 0.0356211 
4500 313.978 4100.63 0.110421 0 0 319.951 313.978 0 0.00486815 0.0040568 0 31.7578 0.207464 0 0.0345614 
4600 313.999 4232.07 0.107858 0 0 319.923 313.999 0 0.00283057 0.0012131 0 32.8467 0.293814 0 0.0347532 
4700 313.927 4095.16 0.111394 0 0 319.908 313.927 0 0.00367497 0.00367497 0 34.0135 0.436924 0 0.0336747 
4800 313.738 3837.66 0.117638 0 0 319.811 313.738 0 0.00236686 0.00236686 0 35.8982 0.818258 0 0.0349462 
4900 313.491 3344.48 0.130069 0 0 319.673 313.491 0 0.019666 0.0159555 0 38.5306 1.19361 0 0.0388415 
5000 313.157 2767.27 0.144212 0 0 319.529 313.157 0 0.00549639 0.00446582 0 41.1676 1.55883 0 0.0455864 
