# Avida Host Tasks data
# Thu Feb  8 23:42:06 2024
# First column gives the current update, next columns give the number
# of Hosts that have the particular task
#  1: Update
#  2: Not
#  3: Nand
#  4: And
#  5: OrNot
#  6: Or
#  7: AndNot
#  8: Nor
#  9: Xor
# 10: Equals

0 0 0 0 0 0 0 0 0 0 
100 868 0 0 0 0 0 0 0 0 
200 2310 0 0 0 0 0 0 0 0 
300 2436 0 0 0 0 0 0 0 0 
400 2449 0 0 0 0 0 0 0 0 
500 2300 2 0 0 0 0 0 0 0 
600 2085 3 0 0 0 0 0 0 0 
700 2038 2 0 0 0 0 0 0 0 
800 1954 1 0 0 0 0 0 0 0 
900 1935 1 0 0 0 0 0 0 0 
1000 1952 1 0 0 0 0 0 0 0 
1100 1936 5 0 0 0 0 0 0 0 
1200 1949 8 0 0 0 0 0 0 0 
1300 1947 8 0 0 0 0 0 0 0 
1400 1962 11 0 0 0 0 0 0 0 
1500 1955 17 0 0 0 0 0 0 0 
1600 1983 20 0 0 0 0 0 0 0 
1700 1951 29 0 0 0 0 0 0 0 
1800 1953 53 0 0 0 0 0 0 0 
1900 1962 77 0 0 0 0 0 0 0 
2000 1955 112 0 0 0 0 0 0 0 
2100 1951 157 0 0 0 0 0 0 0 
2200 1897 211 0 2 0 0 0 0 0 
2300 1837 278 0 3 0 0 0 0 0 
2400 1806 352 0 3 0 0 0 0 0 
2500 1741 416 0 3 0 0 0 0 0 
2600 1682 483 0 2 0 0 0 0 0 
2700 1595 578 2 2 0 0 0 0 0 
2800 1509 633 7 2 0 0 0 0 0 
2900 1456 689 7 3 0 0 0 0 0 
3000 1409 734 6 3 0 0 0 0 0 
3100 1374 787 11 5 0 0 0 0 0 
3200 1329 833 12 9 0 0 0 0 0 
3300 1296 864 28 16 0 0 0 0 0 
3400 1258 874 47 38 0 0 0 0 0 
3500 1201 903 79 55 0 0 0 0 0 
3600 1156 865 153 104 0 0 0 0 0 
3700 1118 871 199 169 0 0 0 0 0 
3800 1025 780 301 294 0 0 0 0 0 
3900 908 706 424 515 0 0 0 0 0 
4000 787 632 569 687 0 0 0 0 0 
4100 661 553 666 947 0 0 0 0 0 
4200 547 462 722 1169 0 0 0 0 0 
4300 454 372 834 1259 0 0 0 0 0 
4400 396 319 911 1314 0 0 0 0 0 
4500 346 263 1032 1271 0 0 0 0 0 
4600 291 236 1146 1220 0 0 0 0 0 
4700 228 208 1202 1173 0 3 0 0 0 
4800 194 196 1223 1150 0 3 0 0 0 
4900 174 177 1253 1102 0 7 0 0 0 
5000 137 155 1239 1081 0 20 0 0 0 
