# Avida Average Data
# Thu Feb  8 23:42:06 2024
#  1: Update
#  2: Merit
#  3: Gestation Time
#  4: Fitness
#  5: Repro Rate?
#  6: (deprecated) Size
#  7: Copied Size
#  8: Executed Size
#  9: (deprecated) Abundance
# 10: Proportion of organisms that gave birth in this update
# 11: Proportion of Breed True Organisms
# 12: (deprecated) Genotype Depth
# 13: Generation
# 14: Neutral Metric
# 15: Lineage Label
# 16: True Replication Rate (based on births/update, time-averaged)

0 320 0 0 0 0 320 320 0 1 1 0 0 0 0 0 
100 318.794 455.7 0.0401852 0 0 320 318.794 0 0 0 0 0.241111 -0.00890482 0 0 
200 317.099 1900.34 0.0778914 0 0 320 317.099 0 0.000555556 0.000277778 0 0.8775 -0.036569 0 0 
300 316.846 2210.59 0.0763366 0 0 319.999 316.846 0 0.000833333 0.000555556 0 1.11444 -0.057644 0 0 
400 315.157 4371.05 0.0924791 0 0 319.998 315.157 0 0.00489996 0.00367497 0 2.09187 -0.0611057 0 0 
500 314.949 5089.88 0.0879433 0 0 319.996 314.949 0 0.00260643 0.00260643 0 2.67029 -0.0403237 0 0.0433987 
600 314.897 5373.06 0.0845477 0 0 319.993 314.897 0 0.00335249 0.00239464 0 3.22653 -0.0709989 0 0.0239874 
700 314.876 4920.06 0.095584 0 0 319.991 314.876 0 0.000980392 0.000490196 0 3.89951 -0.167414 0 0.0224049 
800 314.854 4741.07 0.0989647 0 0 319.988 314.854 0 0.00255754 0.00204604 0 4.56522 -0.175581 0 0.0256162 
900 314.841 4560.97 0.101706 0 0 319.987 314.841 0 0.00154959 0.00154959 0 5.22004 -0.314822 0 0.026973 
1000 314.82 4408.61 0.105224 0 0 319.979 314.82 0 0.00204813 0.0015361 0 5.92883 -0.332426 0 0.0276954 
1100 314.802 4253.83 0.107636 0 0 319.975 314.802 0 0.0015456 0.0010304 0 6.62339 -0.423155 0 0.0289327 
1200 314.791 4342.92 0.105782 0 0 319.968 314.791 0 0.00153296 0.00102197 0 7.31068 -0.302251 0 0.0290667 
1300 314.763 4374.36 0.105374 0 0 319.962 314.763 0 0.00255754 0.00153453 0 7.99079 -0.29595 0 0.0293466 
1400 314.757 4475.53 0.10243 0 0 319.962 314.757 0 0.00456158 0.00304105 0 8.65079 -0.244615 0 0.0294415 
1500 314.738 4541.37 0.101155 0 0 319.965 314.738 0 0.0035497 0.0030426 0 9.32201 -0.286081 0 0.0295142 
1600 314.737 4495.31 0.101941 0 0 319.957 314.737 0 0.00349476 0.001997 0 9.96655 -0.352504 0 0.0294561 
1700 314.69 4527.44 0.101384 0 0 319.954 314.69 0 0.0010101 0.0010101 0 10.6081 -0.332722 0 0.0291798 
1800 314.682 4521.4 0.101749 0 0 319.945 314.682 0 0.00249252 0.00199402 0 11.3804 -0.285107 0 0.0299854 
1900 314.672 4351.63 0.10493 0 0 319.949 314.672 0 0.00343306 0.00294262 0 12.1197 -0.19402 0 0.0301169 
2000 314.628 4269.88 0.107099 0 0 319.957 314.628 0 0.00241896 0.00193517 0 12.8481 -0.107228 0 0.0303606 
2100 314.641 4262.57 0.107381 0 0 319.97 314.641 0 0.00379507 0.0028463 0 13.6262 -0.218218 0 0.0307603 
2200 314.644 4209.35 0.108298 0 0 319.968 314.644 0 0.00189573 0.000947867 0 14.3872 -0.143811 0 0.03145 
2300 314.641 4369.63 0.104787 0 0 319.984 314.641 0 0.00377715 0.003305 0 15.1114 -0.325817 0 0.0310791 
2400 314.621 4244.61 0.10781 0 0 319.982 314.621 0 0.00323924 0.00277649 0 16.0093 -0.294691 0 0.0314101 
2500 314.613 4206.95 0.107804 0 0 319.988 314.613 0 0.00277778 0.00185185 0 16.8671 -0.324385 0 0.031243 
2600 314.588 4294.23 0.105899 0 0 319.988 314.588 0 0.00323027 0.0013844 0 17.7351 -0.402773 0 0.0311941 
2700 314.517 4343.07 0.105791 0 0 319.986 314.517 0 0.00459348 0.00321543 0 18.5962 -0.283047 0 0.0308807 
2800 314.479 4362.2 0.105779 0 0 319.975 314.479 0 0.0027894 0.0027894 0 19.4003 -0.292198 0 0.0308842 
2900 314.435 4270.51 0.107444 0 0 319.97 314.435 0 0.0037123 0.00232019 0 20.2548 -0.223927 0 0.0306721 
3000 314.398 4254.69 0.10739 0 0 319.96 314.398 0 0.00464684 0.00371747 0 20.9605 -0.196563 0 0.0304829 
3100 314.391 4435.05 0.10342 0 0 319.961 314.391 0 0.00229674 0.00137804 0 21.6881 -0.17083 0 0.0303749 
3200 314.358 4430.31 0.103901 0 0 319.955 314.358 0 0.00229043 0.00183234 0 22.4375 -0.151405 0 0.0308606 
3300 314.342 4388.17 0.10386 0 0 319.947 314.342 0 0.0022686 0.0022686 0 23.2895 -0.270127 0 0.0310696 
3400 314.347 4374.71 0.10407 0 0 319.933 314.347 0 0.0022553 0.00180424 0 24.152 -0.477937 0 0.0308961 
3500 314.352 4423.56 0.104205 0 0 319.935 314.352 0 0.00312779 0.00312779 0 25.1086 -0.499494 0 0.031338 
3600 314.371 4236.65 0.108539 0 0 319.946 314.371 0 0.00263389 0.00263389 0 26.3363 -0.636616 0 0.0323123 
3700 314.351 4025.11 0.112745 0 0 319.942 314.351 0 0.00466695 0.00381841 0 27.5078 -0.774357 0 0.0328 
3800 314.389 3779.17 0.118859 0 0 319.95 314.389 0 0.0025 0.00208333 0 29.1562 -0.801438 0 0.0341552 
3900 314.488 3600.63 0.123379 0 0 319.962 314.488 0 0.00665883 0.00548374 0 31.2605 -0.717892 0 0.0370467 
4000 314.543 3441.32 0.127398 0 0 319.981 314.543 0 0.00411215 0.00261682 0 33.0822 -0.714194 0 0.0395483 
4100 314.632 3217.89 0.132185 0 0 319.994 314.632 0 0.00389656 0.00389656 0 35.2455 -0.682715 0 0.0423101 
4200 314.687 3216.36 0.132157 0 0 319.97 314.687 0 0.0093232 0.00621547 0 36.981 -0.668582 0 0.0439373 
4300 314.672 3242.36 0.130741 0 0 319.978 314.672 0 0.00411523 0.00342936 0 38.784 -0.866579 0 0.0450329 
4400 314.699 3325.04 0.128683 0 0 320.022 314.699 0 0.00340368 0.00238257 0 40.0837 -0.97942 0 0.0443016 
4500 314.697 3561.82 0.123771 0 0 320.016 314.697 0 0.00309278 0.0024055 0 41.3361 -1.21915 0 0.0428117 
4600 314.689 3671.93 0.121359 0 0 320.006 314.689 0 0.00242131 0.0013836 0 42.6648 -1.41922 0 0.0406361 
4700 314.675 3771.54 0.118982 0 0 320.015 314.675 0 0.00320057 0.00213371 0 43.8531 -1.51452 0 0.0390762 
4800 314.677 3900.44 0.115744 0 0 320.005 314.677 0 0.00180897 0.00144718 0 44.792 -1.63308 0 0.0369421 
