# Avida tasks data
# Thu Feb  8 23:42:06 2024
# First column gives the current update, next columns give the number
# of Parasites that have the particular task
#  1: Update
#  2: Not
#  3: Nand
#  4: And
#  5: OrNot
#  6: Or
#  7: AndNot
#  8: Nor
#  9: Xor
# 10: Equals

0 0 1 1 0 0 0 0 0 0 
100 1356 883 857 829 0 920 0 0 0 
200 2585 1330 1235 1415 0 1494 0 0 0 
300 2915 1430 1325 1557 0 1630 0 0 0 
400 2264 932 836 1088 0 1128 0 0 0 
500 2086 818 712 996 0 1008 0 0 0 
600 1905 743 625 922 0 918 0 0 0 
700 1775 719 547 848 0 826 0 0 0 
800 1733 697 480 774 0 794 0 0 0 
900 1708 700 438 732 0 724 0 0 0 
1000 1709 701 418 688 0 684 0 0 0 
1100 1700 729 421 623 0 594 0 0 0 
1200 1745 704 415 594 0 606 0 0 0 
1300 1763 726 416 583 3 585 0 0 0 
1400 1747 734 422 568 5 540 0 0 0 
1500 1755 728 418 597 0 532 0 0 0 
1600 1764 679 386 641 0 527 0 0 0 
1700 1739 659 340 623 0 527 0 0 0 
1800 1753 622 292 611 0 515 0 0 0 
1900 1776 643 278 647 0 523 0 0 0 
2000 1790 665 267 653 0 510 0 0 0 
2100 1794 708 250 675 0 450 0 0 0 
2200 1826 772 259 650 0 449 0 0 0 
2300 1809 891 280 590 0 407 0 0 0 
2400 1846 1029 307 610 0 382 0 0 0 
2500 1872 1134 297 570 0 351 0 0 0 
2600 1885 1232 322 553 0 332 0 0 0 
2700 1884 1344 301 558 0 323 0 0 0 
2800 1876 1446 333 546 0 292 0 0 0 
2900 1837 1496 375 486 0 248 0 0 0 
3000 1827 1554 396 468 0 210 0 0 0 
3100 1885 1618 390 475 0 202 0 0 0 
3200 1847 1658 373 453 0 178 0 0 0 
3300 1838 1727 376 421 0 154 0 0 0 
3400 1846 1763 369 403 0 136 0 0 0 
3500 1832 1780 371 362 0 110 0 0 0 
3600 1784 1737 384 333 0 112 0 0 0 
3700 1817 1796 458 351 0 111 0 0 0 
3800 1765 1752 515 383 0 121 0 0 0 
3900 1758 1774 615 446 0 118 0 0 0 
4000 1823 1834 749 608 0 122 0 0 0 
4100 1857 1885 857 783 0 142 0 0 0 
4200 1948 1970 898 1025 0 184 0 0 0 
4300 2016 2014 891 1271 0 210 0 0 0 
4400 2060 1982 887 1428 0 192 0 0 0 
4500 2117 2026 1037 1511 0 183 0 0 0 
4600 2081 1982 1223 1508 0 138 0 0 0 
4700 2107 1976 1388 1574 0 141 0 0 0 
4800 2127 1964 1543 1634 0 98 0 0 0 
4900 2171 1914 1686 1715 0 67 0 0 0 
5000 2097 1794 1751 1733 0 52 0 0 0 
