# Thu Feb  8 23:42:06 2024
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 2 0.0036823 2 0.000277778 0.000555556 
100 24 2.83764 63 0.653021 1.34583 
200 24 3.48966 66 1.1023 2.23861 
300 24 3.51664 73 1.21062 2.46028 
400 22 3.27625 64 1.25474 2.55125 
500 22 3.35374 60 1.19065 2.44136 
600 23 3.35021 67 1.19091 2.44875 
700 23 3.38726 68 1.11941 2.31127 
800 22 3.38706 63 1.09725 2.29054 
900 21 3.35829 59 1.05164 2.22211 
1000 22 3.34664 58 1.00375 2.15054 
1100 23 3.31768 57 0.965847 2.09531 
1200 22 3.33585 55 0.943275 2.07665 
1300 21 3.34074 54 0.942309 2.08491 
1400 21 3.36154 47 0.919779 2.03548 
1500 19 3.36262 49 0.923504 2.04361 
1600 20 3.3235 52 0.892656 1.99551 
1700 20 3.31615 54 0.867383 1.96364 
1800 21 3.23418 47 0.818293 1.89083 
1900 21 3.30538 55 0.817672 1.89652 
2000 21 3.33211 55 0.810451 1.87954 
2100 21 3.30994 59 0.793913 1.83918 
2200 21 3.30766 57 0.816185 1.87488 
2300 21 3.32352 61 0.828218 1.87771 
2400 21 3.35393 61 0.868266 1.93151 
2500 21 3.29179 61 0.876448 1.95556 
2600 22 3.23445 63 0.905795 1.99539 
2700 20 3.20427 61 0.931158 2.02572 
2800 20 3.12669 59 0.975674 2.0888 
2900 20 3.08196 63 0.959318 2.06125 
3000 20 3.0282 58 0.96876 2.07017 
3100 19 2.93346 58 0.988017 2.09922 
3200 20 2.85706 57 0.980754 2.06551 
3300 22 2.79574 61 0.976385 2.049 
3400 20 2.72672 54 0.971392 2.03744 
3500 18 2.64754 56 0.950288 1.99062 
3600 20 2.64502 59 0.915826 1.90957 
3700 21 2.67201 57 0.928548 1.92321 
3800 21 2.69895 51 0.918776 1.89 
3900 21 2.73203 55 0.905613 1.84528 
4000 20 2.796 60 0.950837 1.92 
4100 22 2.84378 62 0.975929 1.95678 
4200 21 2.90085 61 1.03942 2.08046 
4300 19 3.04211 65 1.09784 2.19547 
4400 22 3.10451 71 1.11358 2.22907 
4500 21 3.22042 74 1.18065 2.3622 
4600 22 3.27321 68 1.19778 2.39779 
4700 21 3.34646 66 1.27803 2.55548 
4800 21 3.30247 66 1.32994 2.66498 
4900 21 3.21801 69 1.39376 2.78503 
5000 21 3.12475 60 1.41154 2.82288 
